"Kota","Tanggal","Kategori","SubKategori","Rating.round","Keterangan","UnitTerjual_sum","UnitTerjual_mean","Harga_sum","Harga_mean","Diskon_sum","Diskon_mean","OmsetPenjualan_sum","OmsetPenjualan_mean","jumlahProduk"
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Jilbab","3","None",4,1.33333333333333,265300,88433.3333333333,0,0,326300,108766.666666667,3
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Jilbab","4","None",245,10.2083333333333,2253800,93908.3333333333,0,0,21568600,898691.666666667,24
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Jilbab","5","Grosir",952,68,507000,36214.2857142857,0,0,26373200,1883800,14
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Jilbab","5","None",1497,11.2556390977444,9407475,70732.8947368421,0,0,78166713,587719.646616541,133
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","1","Grosir",6,6,38000,38000,0,0,228000,228000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","1","None",4,2,196000,98000,0,0,392000,196000,2
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","2","None",9,9,70000,70000,0,0,630000,630000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","3","None",38,3.45454545454545,1138400,103490.909090909,0,0,3316800,301527.272727273,11
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","4","Grosir",18,3.6,332610,66522,0,0,1224410,244882,5
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","4","None",1144,18.7540983606557,5679896,93113.0491803279,0,0,83219984,1364262.03278689,61
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","5","Grosir",54,4.90909090909091,1073800,97618.1818181818,0,0,3983400,362127.272727273,11
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Koko","5","None",6368,33.5157894736842,23336130,122821.736842105,4.34,0.0228421052631579,818033050,4305437.10526316,190
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Mukena","4","None",59,9.83333333333333,746800,124466.666666667,0,0,4412500,735416.666666667,6
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Mukena","5","Grosir",178,29.6666666666667,1922000,320333.333333333,0,0,62511000,10418500,6
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Mukena","5","None",293,8.37142857142857,4875400,139297.142857143,0,0,35345200,1009862.85714286,35
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Peci","1","Grosir",6,6,38000,38000,0,0,228000,228000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Peci","3","None",5,2.5,201600,100800,0,0,523200,261600,2
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Peci","4","None",145,5.37037037037037,2679000,99222.2222222222,0,0,12648000,468444.444444444,27
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Peci","5","None",765,9.32926829268293,7771900,94779.2682926829,1,0.0121951219512195,59239400,722431.707317073,82
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Sarung","1","Grosir",6,6,38000,38000,0,0,228000,228000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Sarung","3","None",18,9,116600,58300,0,0,723200,361600,2
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Sarung","4","None",78,15.6,601000,120200,0,0,7629000,1525800,5
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Sarung","5","Grosir",48,48,44500,44500,0,0,2136000,2136000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Anak","Sarung","5","None",14969,365.09756097561,2820899,68802.4146341463,0,0,622626179,15186004.3658537,41
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sarung","4","None",3315,828.75,255200,63800,0,0,215842500,53960625,4
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sarung","5","None",246,49.2,349900,69980,0,0,17782900,3556580,5
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sirwal","1","None",1,1,76900,76900,0,0,76900,76900,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sirwal","3","None",5,2.5,175000,87500,0,0,465000,232500,2
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sirwal","4","Grosir",4,4,200000,2e+05,0,0,8e+05,8e+05,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sirwal","4","None",6670,158.809523809524,5490998,130738.047619048,5,0.119047619047619,669480800,15940019.047619,42
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sirwal","5","Grosir",93,18.6,661400,132280,0,0,9957000,1991400,5
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Celana Sirwal","5","None",11073,85.8372093023256,20805700,161284.496124031,4.9,0.037984496124031,1634752300,12672498.4496124,129
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Gamis","1","None",3,1,721750,240583.333333333,0,0,721750,240583.333333333,3
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Gamis","2","None",3,3,110000,110000,0,0,330000,330000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Gamis","3","None",13,4.33333333333333,500000,166666.666666667,0,0,1595000,531666.666666667,3
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Gamis","4","None",1905,35.9433962264151,11005499,207650.924528302,13.29,0.250754716981132,364943989,6885735.64150943,53
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Gamis","5","Grosir",29,14.5,595000,297500,0,0,8565000,4282500,2
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Gamis","5","None",16094,90.9265536723164,34700084,196045.672316384,33.75,0.190677966101695,2520789857,14241750.6045198,177
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","1","None",44,4,2177900,197990.909090909,0.5,0.0454545454545455,8444900,767718.181818182,11
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","2","None",67,4.78571428571429,1822418,130172.714285714,0.6,0.0428571428571429,11406718,814765.571428571,14
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","3","Grosir",3,3,95000,95000,0,0,285000,285000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","3","None",136,3.88571428571429,6187300,176780,2.7,0.0771428571428571,30535600,872445.714285714,35
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","4","Grosir",41,6.83333333333333,609000,101500,0,0,2608000,434666.666666667,6
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","4","None",13520,46.6206896551724,45533079,157010.617241379,32.26,0.111241379310345,1492398389,5146201.34137931,290
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","5","Grosir",134,5.36,2387100,95484,0,0,14273000,570920,25
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Koko","5","None",43901,35.0087719298246,254685727,203098.665869219,156.09,0.124473684210526,6530212246,5207505.77830941,1254
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","1","None",14,1.75,827000,103375,0,0,1462000,182750,8
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","2","None",5,1.25,410500,102625,0,0,545500,136375,4
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","3","Grosir",1,1,39900,39900,0,0,39900,39900,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","3","None",93,3.875,2264500,94354.1666666667,0,0,4683000,195125,24
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","4","Grosir",43,43,38000,38000,0,0,1634000,1634000,1
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","4","None",1747,7.56277056277056,23673599,102483.112554113,2.22,0.00961038961038961,113556010,491584.458874459,231
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","5","Grosir",3454,95.9444444444444,1393500,38708.3333333333,0,0,71235400,1978761.11111111,36
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Peci","5","None",13946,16.6420047732697,88854740,106031.909307876,0.59,0.000704057279236277,909715890,1085579.82100239,838
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Sorban","4","Grosir",26,13,124900,62450,0,0,874700,437350,2
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Sorban","4","None",130,21.6666666666667,394500,65750,0.55,0.0916666666666667,12631000,2105166.66666667,6
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Sorban","5","Grosir",2085,260.625,298700,37337.5,0,0,67362100,8420262.5,8
"Jakarta Utara","05/05/2021","Pakaian Muslim Pria","Sorban","5","None",2411,43.0535714285714,5490698,98048.1785714286,0.2,0.00357142857142857,116720996,2084303.5,56
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","1","None",7,1.75,710000,177500,0,0,1300000,325000,4
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","2","None",2,2,195000,195000,0,0,390000,390000,1
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","3","Grosir",4,4,59900,59900,0,0,239600,239600,1
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","3","None",87,5.4375,2123099,132693.6875,0,0,9009696,563106,16
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","4","Grosir",819,163.8,845500,169100,0,0,88674500,17734900,5
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","4","None",904,19.2340425531915,6487100,138023.404255319,0,0,77577200,1650578.72340426,47
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","5","Grosir",1078,37.1724137931034,5651990,194896.206896552,0,0,176550130,6087935.51724138,29
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Mukena","5","None",3283,15.1290322580645,44452875,204851.958525346,2.04,0.00940092165898618,657562964,3030244.07373272,217
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","1","Grosir",25,25,10000,10000,0,0,250000,250000,1
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","1","None",4,1.33333333333333,711000,237000,0,0,737000,245666.666666667,3
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","2","None",3,3,10000,10000,0,0,30000,30000,1
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","3","Grosir",6,2,139900,46633.3333333333,0,0,349800,116600,3
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","3","None",15,1.5,1088000,108800,0,0,1234000,123400,10
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","4","Grosir",5869,366.8125,1085900,67868.75,0,0,100298800,6268675,16
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","4","None",4633,85.7962962962963,6938600,128492.592592593,0.23,0.00425925925925926,195868000,3627185.18518519,54
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","5","Grosir",30380,281.296296296296,5191100,48065.7407407407,0,0,839790500,7775837.96296296,108
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sajadah","5","None",48409,161.363333333333,55655944,185519.813333333,1.9,0.00633333333333333,2484428053,8281426.84333333,300
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sarung","1","None",5,1.66666666666667,182000,60666.6666666667,0,0,312000,104000,3
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sarung","3","None",22,4.4,418000,83600,0,0,1132000,226400,5
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sarung","4","Grosir",4822,535.777777777778,271500,30166.6666666667,0,0,139734500,15526055.5555556,9
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sarung","4","None",2276,103.454545454545,2281500,103704.545454545,0,0,89352500,4061477.27272727,22
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sarung","5","Grosir",33006,277.361344537815,7287500,61239.4957983193,0,0,1560558000,13113932.7731092,119
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Sarung","5","None",71143,260.59706959707,45256285,165773.937728938,1.2,0.0043956043956044,3778823910,13841845.8241758,273
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","1","None",55,7.85714285714286,152350,21764.2857142857,0,0,498250,71178.5714285714,7
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","2","None",4,4,19000,19000,0,0,76000,76000,1
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","3","Grosir",5,5,3500,3500,0,0,17500,17500,1
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","3","None",204,68,28800,9600,0,0,1233600,411200,3
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","4","Grosir",1006,111.777777777778,438800,48755.5555555556,0,0,16474900,1830544.44444444,9
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","4","None",11247,216.288461538462,1303258,25062.6538461538,0,0,76425094,1469713.34615385,52
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","5","Grosir",25875,398.076923076923,3191138,49094.4307692308,0,0,213769122,3288755.72307692,65
"Jakarta Utara","05/05/2021","Peralatan Ibadah","Tasbih","5","None",72969,297.832653061225,20051720,81843.7551020408,0.1,0.000408163265306122,998946279,4077331.75102041,245
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","1","None",10,1.42857142857143,566000,80857.1428571429,0,0,811000,115857.142857143,7
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","2","None",7,1.75,414500,103625,0,0,662000,165500,4
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","3","Grosir",18,2.57142857142857,488000,69714.2857142857,0,0,1212000,173142.857142857,7
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","3","None",95,3.8,1911300,76452,0,0,5235800,209432,25
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","4","Grosir",140,12.7272727272727,809900,73627.2727272727,0,0,9999500,909045.454545455,11
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","4","None",630,8.07692307692308,6825950,87512.1794871795,2.88,0.0369230769230769,44096550,565340.384615385,78
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","5","Grosir",483,16.6551724137931,3167900,109237.931034483,0,0,52935800,1825372.4137931,29
"Jakarta Utara","25/04/2021","Atasan Wanita","Blouse","5","None",2634,11.6548672566372,28321103,125314.615044248,21.52,0.0952212389380531,379467469,1679059.59734513,226
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","1","None",7,1.75,420000,105000,0,0,517000,129250,4
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","2","None",4,2,65000,32500,0,0,119000,59500,2
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","3","Grosir",28,7,94000,23500,0,0,572000,143000,4
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","3","None",58,6.44444444444444,491300,54588.8888888889,0.3,0.0333333333333333,2869800,318866.666666667,9
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","4","Grosir",2670,381.428571428571,89600,12800,0,0,20333600,2904800,7
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","4","None",1731,36.0625,1995348,41569.75,1.5,0.03125,60221180,1254607.91666667,48
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","5","Grosir",2493,277,211289,23476.5555555556,0,0,28136281,3126253.44444444,9
"Jakarta Utara","25/04/2021","Atasan Wanita","Manset","5","None",9863,82.8823529411765,5220296,43868.0336134454,4.72,0.0396638655462185,312256295,2624002.4789916,119
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","1","Grosir",1,1,140000,140000,0,0,140000,140000,1
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","1","None",12,1.33333333333333,1395000,155000,0,0,1492000,165777.777777778,9
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","2","Grosir",9,4.5,324300,162150,0,0,1740400,870200,2
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","2","None",35,2.05882352941176,2381000,140058.823529412,0,0,4507000,265117.647058824,17
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","3","Grosir",57,3.5625,1739300,108706.25,0,0,4372900,273306.25,16
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","3","None",121,2.95121951219512,5125300,125007.317073171,0.3,0.00731707317073171,11190800,272946.341463415,41
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","4","Grosir",4487,70.109375,8355300,130551.5625,0,0,266397900,4162467.1875,64
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","4","None",2756,17.0123456790123,20221748,124825.604938272,1.5,0.00925925925925926,196610580,1213645.55555556,162
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","5","Grosir",4671,35.9307692307692,21122289,162479.146153846,0,0,419563981,3227415.23846154,130
"Jakarta Utara","25/04/2021","Atasan Wanita","Syari","5","None",25157,34.8434903047091,130948910,181369.681440443,5.83,0.00807479224376731,3684389516,5103032.57063712,722
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","1","Grosir",5,1.66666666666667,211000,70333.3333333333,0,0,373000,124333.333333333,3
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","1","None",43,2.04761904761905,1565600,74552.3809523809,0,0,2939500,139976.19047619,21
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","2","Grosir",9,4.5,138000,69000,0,0,576000,288000,2
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","2","None",61,3.58823529411765,1162399,68376.4117647059,0,0,4458895,262287.941176471,17
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","3","Grosir",47,3.91666666666667,851000,70916.6666666667,0,0,3180000,265000,12
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","3","None",246,2.82758620689655,7053749,81077.5747126437,0.21,0.00241379310344828,15923549,183029.298850575,87
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","4","Grosir",493,9.48076923076923,3601400,69257.6923076923,0,0,29080300,559236.538461538,52
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","4","None",5398,14.6287262872629,31606401,85654.2032520325,4.04,0.0109485094850949,330957807,896904.62601626,369
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","5","Grosir",950,11.046511627907,7326000,85186.0465116279,0,0,86125500,1001459.30232558,86
"Jakarta Utara","25/04/2021","Atasan Wanita","Tunik","5","None",21236,19.6811862835959,128780261,119351.49304912,42.51,0.0393975903614458,2284631069,2117359.65616311,1079
"Jakarta Utara","25/04/2021","Bawahan Wanita","Kulot","1","None",1,1,41000,41000,0,0,41000,41000,1
"Jakarta Utara","25/04/2021","Bawahan Wanita","Kulot","3","None",18,3,474000,79000,0,0,1485000,247500,6
"Jakarta Utara","25/04/2021","Bawahan Wanita","Kulot","4","None",65,6.5,801000,80100,0,0,3927000,392700,10
"Jakarta Utara","25/04/2021","Bawahan Wanita","Kulot","5","Grosir",478,59.75,1384000,173000,0,0,68426000,8553250,8
"Jakarta Utara","25/04/2021","Bawahan Wanita","Kulot","5","None",1190,31.3157894736842,5591678,147149.421052632,4.53,0.119210526315789,155003362,4079035.84210526,38
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","1","Grosir",1,1,56000,56000,0,0,56000,56000,1
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","1","None",1,1,135000,135000,0,0,135000,135000,1
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","3","Grosir",2,2,111000,111000,0,0,222000,222000,1
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","3","None",13,2.16666666666667,461900,76983.3333333333,0,0,1074800,179133.333333333,6
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","4","Grosir",216,19.6363636363636,984900,89536.3636363636,0,0,14299800,1299981.81818182,11
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","4","None",195,8.125,1861201,77550.0416666667,0,0,13417011,559042.125,24
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","5","Grosir",355,15.4347826086957,2682000,116608.695652174,0,0,45989000,1999521.73913043,23
"Jakarta Utara","25/04/2021","Bawahan Wanita","Rok","5","None",9565,79.0495867768595,12294590,101608.181818182,1.13,0.00933884297520661,685207930,5662875.45454545,121
"Jakarta Utara","25/04/2021","Dress","Abaya","1","None",8,1.33333333333333,939500,156583.333333333,0,0,1329500,221583.333333333,6
"Jakarta Utara","25/04/2021","Dress","Abaya","2","None",6,1.2,860000,172000,0,0,1035000,207000,5
"Jakarta Utara","25/04/2021","Dress","Abaya","3","None",30,2,2711500,180766.666666667,0,0,4650500,310033.333333333,15
"Jakarta Utara","25/04/2021","Dress","Abaya","4","Grosir",53,26.5,270500,135250,0,0,8136000,4068000,2
"Jakarta Utara","25/04/2021","Dress","Abaya","4","None",147,7.73684210526316,3523900,185468.421052632,0,0,23597800,1241989.47368421,19
"Jakarta Utara","25/04/2021","Dress","Abaya","5","Grosir",16,2.66666666666667,1235500,205916.666666667,0,0,2560500,426750,6
"Jakarta Utara","25/04/2021","Dress","Abaya","5","None",81,2.45454545454545,7748403,234800.090909091,0,0,19288303,584494.03030303,33
